Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2011-05-26 04:00:00+00:00,10.55945677458521,10.866471736071867,10.336172440299826,10.745526313781738,6394800,0.0,0.0,False
2011-05-27 04:00:00+00:00,10.699008245129532,10.792043454334811,10.559456318571124,10.680400848388672,728600,0.0,0.0,False
2011-05-31 04:00:00+00:00,10.764132544483353,11.071147497995444,10.652490823865277,10.978113174438477,824400,0.0,0.0,False
2011-06-01 04:00:00+00:00,10.866471149211,10.96880916842978,10.764132242742722,10.782739639282228,521700,0.0,0.0,False
2011-06-02 04:00:00+00:00,10.717617156822008,11.164184094731436,10.680402358079917,11.071148872375488,497000,0.0,0.0,False
2011-06-03 04:00:00+00:00,10.940897918691306,11.164181332399435,10.74552470988434,11.126967430114746,427100,0.0,0.0,False
2011-06-06 04:00:00+00:00,10.996719295897137,11.257217522055925,10.94089888118418,11.154878616333008,851900,0.0,0.0,False
2011-06-07 04:00:00+00:00,11.247914875227869,11.350252903267108,10.912988806645668,11.182790756225586,348000,0.0,0.0,False
2011-06-08 04:00:00+00:00,11.285130135110167,11.350254261907894,11.0711494670967,11.247916221618652,412500,0.0,0.0,False
2011-06-09 04:00:00+00:00,11.313039173400648,11.35025308302698,11.117665926049996,11.322342872619627,186500,0.0,0.0,False
2011-06-10 04:00:00+00:00,11.350253540315546,11.350253540315546,10.8478652964946,11.201397895812988,371300,0.0,0.0,False
2011-06-13 04:00:00+00:00,11.12696878041888,11.322342012935204,11.024630758529195,11.192092895507812,259100,0.0,0.0,False
2011-06-14 04:00:00+00:00,11.257217873388374,11.322341988335817,11.108361359259256,11.164182662963867,136500,0.0,0.0,False
2011-06-15 04:00:00+00:00,11.136272454736323,11.238610476403665,10.801346407007712,11.164182662963867,197700,0.0,0.0,False
2011-06-16 04:00:00+00:00,11.089755034437555,11.16418284911838,10.931595706428414,11.061844825744627,210800,0.0,0.0,False
2011-06-17 04:00:00+00:00,11.164184094731436,11.164184094731436,10.950204325462243,11.071148872375488,371400,0.0,0.0,False
2011-06-20 04:00:00+00:00,11.099058548016425,11.164182662963867,10.93159552415212,11.164182662963867,181200,0.0,0.0,False
2011-06-21 04:00:00+00:00,11.164183380567252,11.266521408812602,11.071148164162691,11.210700988769531,269800,0.0,0.0,False
2011-06-22 04:00:00+00:00,11.285128106134453,11.285128106134453,11.089754873618128,11.192092895507812,399300,0.0,0.0,False
2011-06-23 04:00:00+00:00,11.099059261433808,11.210700988769531,10.978113835007711,11.210700988769531,352700,0.0,0.0,False
2011-06-24 04:00:00+00:00,11.173486361456222,11.257217873388374,10.73622229206027,11.164182662963867,3030800,0.0,0.0,False
2011-06-27 04:00:00+00:00,11.043237244311817,11.164182662963867,10.922291825659764,11.164182662963867,408500,0.0,0.0,False
2011-06-28 04:00:00+00:00,10.922290427444684,11.45258963937898,10.922290427444684,11.443285942077637,622400,0.0,0.0,False
2011-06-29 04:00:00+00:00,11.415377268800905,11.471197685598485,11.11766512596554,11.406073570251465,428900,0.0,0.0,False
2011-06-30 04:00:00+00:00,11.359555540529342,11.359555540529342,10.95020257938617,11.154878616333008,244000,0.0,0.0,False
2011-07-01 04:00:00+00:00,11.238611317645251,11.60144760076072,11.201397408139789,11.536322593688965,314700,0.0,0.0,False
2011-07-05 04:00:00+00:00,11.685177452787066,11.80612197599732,11.210699508810364,11.303733825683594,331500,0.0,0.0,False
2011-07-06 04:00:00+00:00,11.406075063266634,12.429458081924954,11.406075063266634,12.252692222595217,1138000,0.0,0.0,False
2011-07-07 04:00:00+00:00,12.289904764901522,12.382939977707558,11.824730475370426,12.00149631500244,476000,0.0,0.0,False
2011-07-08 04:00:00+00:00,11.81542609236119,12.93184414512966,11.685177866675389,12.755078315734863,402600,0.0,0.0,False
2011-07-11 04:00:00+00:00,12.689954713722091,12.689954713722091,12.103835012793445,12.475974082946776,324400,0.0,0.0,False
2011-07-12 04:00:00+00:00,12.36433192727108,13.248162853254064,12.36433192727108,12.596919059753418,379900,0.0,0.0,False
2011-07-13 04:00:00+00:00,12.624829438852654,13.15512871145132,12.541097928060784,13.10861110687256,243200,0.0,0.0,False
2011-07-14 04:00:00+00:00,13.080701795494443,13.424930673369357,12.931845273190811,13.294681549072266,275700,0.0,0.0,False
2011-07-15 04:00:00+00:00,13.285377737683335,13.424930559803173,12.913238653196238,13.23886013031006,151300,0.0,0.0,False
2011-07-18 04:00:00+00:00,13.183038913032222,13.183038913032222,12.59691922501726,12.708560943603516,119800,0.0,0.0,False
2011-07-19 04:00:00+00:00,12.717864510808017,13.0900035689244,12.717864510808017,13.024879455566406,347400,0.0,0.0,False
2011-07-20 04:00:00+00:00,13.024879218468548,13.024879218468548,12.3364215298608,12.457366943359377,114200,0.0,0.0,False
2011-07-21 04:00:00+00:00,12.457367209455112,12.92254147719392,12.15035226372746,12.838809967041016,140300,0.0,0.0,False
2011-07-22 04:00:00+00:00,12.866719453130932,12.866719453130932,11.927067272052811,12.578311920166016,167600,0.0,0.0,False
2011-07-25 04:00:00+00:00,12.531796983859095,12.531796983859095,11.908463296491778,12.22478199005127,107800,0.0,0.0,False
2011-07-26 04:00:00+00:00,12.085228349253851,12.187567265195304,11.47119840260348,11.880552291870115,226500,0.0,0.0,False
2011-07-27 04:00:00+00:00,11.861945347672751,11.871249047159854,11.17348755612028,11.759607315063477,184000,0.0,0.0,False
2011-07-28 04:00:00+00:00,13.02488095997838,13.02488095997838,12.141049929429766,12.317815780639648,602400,0.0,0.0,False
2011-07-29 04:00:00+00:00,12.131744502686333,12.345725120787696,11.63866004212589,12.187565803527832,144700,0.0,0.0,False
2011-08-01 04:00:00+00:00,12.410850707485888,12.438760917599163,12.09453203537012,12.122442245483398,154500,0.0,0.0,False
2011-08-02 04:00:00+00:00,11.964282776535468,12.37363666081482,11.861944749090418,12.038710594177246,214100,0.0,0.0,False
2011-08-03 04:00:00+00:00,12.001497101080236,12.37363708942938,11.722393218880384,12.317815780639648,307600,0.0,0.0,False
2011-08-04 04:00:00+00:00,11.768906212467837,12.699254557714282,11.527016317013244,11.73169231414795,236100,0.0,0.0,False
2011-08-05 04:00:00+00:00,11.834031199964626,12.420150763939803,11.182787535741976,11.73169231414795,231900,0.0,0.0,False
2011-08-08 04:00:00+00:00,11.36885855865562,11.536320680026542,10.457116596138508,10.522241592407228,338800,0.0,0.0,False
2011-08-09 04:00:00+00:00,10.77343656968121,11.071147833689814,10.289655765667227,10.801346778869627,250800,0.0,0.0,False
2011-08-10 04:00:00+00:00,10.652491214292764,11.164183117983589,10.057068682506689,10.215227127075195,220400,0.0,0.0,False
2011-08-11 04:00:00+00:00,10.457117744891384,11.210700479217422,10.308262115209583,11.089755058288574,193800,0.0,0.0,False
2011-08-12 04:00:00+00:00,11.1455750250658,11.545625179094705,10.531545133835063,10.810649871826172,131900,0.0,0.0,False
2011-08-15 04:00:00+00:00,10.922293813130644,11.33164774878698,10.680402931810963,11.247916221618652,68200,0.0,0.0,False
2011-08-16 04:00:00+00:00,11.16418316930738,11.63866116694284,10.708312569500558,11.285128593444824,105700,0.0,0.0,False
2011-08-17 04:00:00+00:00,11.359555709084502,11.536321541297744,10.401296961297955,11.266520500183104,100300,0.0,0.0,False
2011-08-18 04:00:00+00:00,11.024631280348482,11.024631280348482,10.112889189701097,10.243138313293455,268600,0.0,0.0,False
2011-08-19 04:00:00+00:00,10.094283656008646,10.317567128991872,9.536074086300925,9.815178871154783,318400,0.0,0.0,False
2011-08-22 04:00:00+00:00,10.01055128599254,10.196620831090073,9.470949161584912,9.712839126586914,408600,0.0,0.0,False
2011-08-23 04:00:00+00:00,9.76866110766319,10.8478654309308,9.76866110766319,10.829258918762209,253100,0.0,0.0,False
2011-08-24 04:00:00+00:00,10.764134217791277,11.117666831664025,10.084980089976288,11.080452919006348,160000,0.0,0.0,False
2011-08-25 04:00:00+00:00,11.108361358647304,11.136272454122834,10.485028642935722,10.764132499694824,102600,0.0,0.0,False
2011-08-26 04:00:00+00:00,10.736224016065616,11.303736406486664,10.605974878006013,11.29443359375,94900,0.0,0.0,False
2011-08-29 04:00:00+00:00,11.38746638105127,11.78751655348552,11.38746638105127,11.573535919189451,83000,0.0,0.0,False
2011-08-30 04:00:00+00:00,11.471196072098696,11.982887886101151,11.164181161147102,11.229305267333984,92300,0.0,0.0,False
2011-08-31 04:00:00+00:00,11.303733422176329,11.378161227917865,10.912986998408558,11.238609313964844,105000,0.0,0.0,False
2011-09-01 04:00:00+00:00,11.27582655400274,11.67587679369849,11.071149584013092,11.117667198181152,138400,0.0,0.0,False
2011-09-02 04:00:00+00:00,10.912988057243528,10.987416757455952,10.596670295775924,10.92229175567627,94600,0.0,0.0,False
2011-09-06 04:00:00+00:00,10.596670838909828,11.313038797207744,10.596670838909828,10.857168197631836,90100,0.0,0.0,False
2011-09-07 04:00:00+00:00,11.024629620033512,11.313037146143571,10.912987023910883,11.052539825439451,89100,0.0,0.0,False
2011-09-08 04:00:00+00:00,10.97811236374789,11.00602257002897,10.671097432907647,10.689703941345217,52600,0.0,0.0,False
2011-09-09 04:00:00+00:00,10.605974175704924,10.754830703880277,10.44781483540892,10.57806396484375,69500,0.0,0.0,False
2011-09-12 04:00:00+00:00,10.429207080066906,10.764132232204606,10.298957966166384,10.382689476013184,80200,0.0,0.0,False
2011-09-13 04:00:00+00:00,10.429209385392843,10.773438311881316,10.308263943018565,10.66179656982422,143400,0.0,0.0,False
2011-09-14 04:00:00+00:00,10.671098415561566,11.545625686645508,10.475725179104048,11.545625686645508,147700,0.0,0.0,False
2011-09-15 04:00:00+00:00,11.53632252202107,11.964282922300054,11.015327792181182,11.880552291870115,135500,0.0,0.0,False
2011-09-16 04:00:00+00:00,11.945676411287709,11.954980110418672,11.545626221152036,11.880552291870115,226300,0.0,0.0,False
2011-09-19 04:00:00+00:00,11.72239231594978,11.72239231594978,11.340948657641878,11.675874710083008,53100,0.0,0.0,False
2011-09-20 04:00:00+00:00,11.731697220900408,11.731697220900408,11.033935670128582,11.117667198181152,89700,0.0,0.0,False
2011-09-21 04:00:00+00:00,11.015327035477444,11.38746610265593,10.717615781734656,10.764132499694824,182500,0.0,0.0,False
2011-09-22 04:00:00+00:00,10.485029131137914,10.866471914568915,9.982640036180516,10.457118034362791,267000,0.0,0.0,False
2011-09-23 04:00:00+00:00,10.522243588982294,10.91298920449062,10.122193386813546,10.819954872131348,54100,0.0,0.0,False
2011-09-26 04:00:00+00:00,10.838559217995424,11.080450030845393,10.2989571814836,11.052539825439451,81400,0.0,0.0,False
2011-09-27 04:00:00+00:00,11.220004864842176,11.750303299864084,10.95020379771266,11.350253105163574,111200,0.0,0.0,False
2011-09-28 04:00:00+00:00,11.313038802938216,11.46189443656905,11.006023836762228,11.285128593444824,84200,0.0,0.0,False
2011-09-29 04:00:00+00:00,11.536322097006671,11.861944456597405,11.164183017974027,11.843337059020996,105500,0.0,0.0,False
2011-09-30 04:00:00+00:00,11.70378419415676,11.843336115868295,11.29443123981997,11.629356384277344,83600,0.0,0.0,False
2011-10-03 04:00:00+00:00,11.480502858749883,11.480502858749883,10.62458200175316,10.885079383850098,178100,0.0,0.0,False
2011-10-04 04:00:00+00:00,10.857166815904687,11.60144577621146,10.652489902189204,11.564231872558594,180000,0.0,0.0,False
2011-10-05 04:00:00+00:00,11.592143402486348,11.936372272403933,11.043237595476027,11.843337059020996,76300,0.0,0.0,False
2011-10-06 04:00:00+00:00,11.815428073474406,12.33642372532233,11.592144602932288,12.22478199005127,105300,0.0,0.0,False
2011-10-07 04:00:00+00:00,12.271296423915867,12.838809581348135,11.964281487411304,12.187565803527832,127700,0.0,0.0,False
2011-10-10 04:00:00+00:00,12.401546013288772,12.50388403365911,12.085227366553804,12.49458122253418,92300,0.0,0.0,False
2011-10-11 04:00:00+00:00,12.38293926056187,13.210948880134152,12.178262336591978,12.755078315734863,140200,0.0,0.0,False
2011-10-12 04:00:00+00:00,12.9225424938818,13.527268734619604,12.745775761374114,13.508662223815918,109900,0.0,0.0,False
2011-10-13 04:00:00+00:00,14.08547728433584,15.13677124618005,14.08547728433584,14.79254150390625,392500,0.0,0.0,False
2011-10-14 04:00:00+00:00,14.91348744476912,14.969307859223004,14.448312296572984,14.54134750366211,120000,0.0,0.0,False
2011-10-17 04:00:00+00:00,14.485527931326873,14.783240097205022,13.601696907461156,13.787766456604004,114700,0.0,0.0,False
2011-10-18 04:00:00+00:00,13.834285148842282,14.308763201742474,13.387718195935983,13.871499061584473,96300,0.0,0.0,False
2011-10-19 04:00:00+00:00,13.82497991406069,13.955229037823552,13.192343467675729,13.480751037597656,78000,0.0,0.0,False
