Year,Month,Alpha Code of Origin Airport,Unique Numeric Code of Origin Airport,World Area Code of Origin Airport,City Name of Origin Airport,Alpha Code of Destination Airport,Numeric Code of Destination Airport,World Area Code of Destination Airport,City Name of Destination Airport,Carrier Alpha Code,Carrier Entity Code,Carrier Group Code,Distance of Segment,Service Class,Aircraft Group,Aircraft Type ID,Aircraft Configuration,Departures Performed,Departures Scheduled,Available Capacity in Pounds,Available Seats,Passengers Transported,Freight Transported,Mail Transported,Ramp in minutes,Airborne in minutes,Quarter
2010,12,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,8190,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,24.0,0,1034917.0,3552.0,2904.0,0.0,0.0,0,0,4
2010,12,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,11770,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1253221.0,4588.0,4218.0,0.0,0.0,0,0,4
2010,12,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,15150,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,17.0,0,678766.0,2516.0,2211.0,0.0,0.0,0,0,4
2010,12,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",CTG,16770,327,"CARTAGENA,COLOMBIA",4C,71100,0,1117,F,6,12,1,25.0,0,1060572.0,3700.0,3230.0,0.0,0.0,0,0,4
2010,12,JFK,63760,22,"NEW YORK,NEW YORK,USA",BAQ,8190,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,2049,F,6,12,1,11.0,0,312930.0,1628.0,1491.0,0.0,0.0,0,0,4
2010,12,JFK,63760,22,"NEW YORK,NEW YORK,USA",BOG,11770,327,"BOGOTA,COLOMBIA",4C,71100,0,2473,F,6,12,1,8.0,0,227586.0,1184.0,1067.0,0.0,0.0,0,0,4
2011,1,BAQ,8190,327,"BARRANQUILLA,COLOMBIA",FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,17.0,0,721189.0,2516.0,2335.0,0.0,0.0,0,0,1
2011,1,BOG,11770,327,"BOGOTA,COLOMBIA",FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,32.0,0,1197823.0,4736.0,4034.0,0.0,0.0,0,0,1
2011,1,BOG,11770,327,"BOGOTA,COLOMBIA",JFK,63760,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,15.0,0,411752.0,2220.0,1950.0,0.0,0.0,0,0,1
2011,1,CLO,15150,327,"CALI,COLOMBIA",FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,9.0,0,350363.0,1332.0,1254.0,0.0,0.0,0,0,1
