Date,Quarter,Price
2006-10-05 00:00:00-04:00,4,59.89499855041504
2006-10-06 00:00:00-04:00,4,59.89999961853027
2006-10-09 00:00:00-04:00,4,59.93000030517578
2006-10-10 00:00:00-04:00,4,59.23500061035156
2006-10-11 00:00:00-04:00,4,58.05500030517578
2006-10-12 00:00:00-04:00,4,57.630001068115234
2006-10-13 00:00:00-04:00,4,58.454999923706055
2006-10-16 00:00:00-04:00,4,59.39999961853027
2006-10-17 00:00:00-04:00,4,59.489999771118164
2006-10-18 00:00:00-04:00,4,58.375
2006-10-19 00:00:00-04:00,4,58.11000061035156
2006-10-20 00:00:00-04:00,4,57.71500015258789
2006-10-23 00:00:00-04:00,4,59.1200008392334
2006-10-24 00:00:00-04:00,4,59.119998931884766
2006-10-25 00:00:00-04:00,4,60.45000076293945
2006-10-26 00:00:00-04:00,4,60.970001220703125
2006-10-27 00:00:00-04:00,4,60.52499961853027
2006-10-30 00:00:00-05:00,4,59.55500030517578
2006-10-31 00:00:00-05:00,4,58.56999969482422
2006-11-01 00:00:00-05:00,4,58.654998779296875
2006-11-02 00:00:00-05:00,4,58.239999771118164
2006-11-03 00:00:00-05:00,4,58.5
2006-11-06 00:00:00-05:00,4,59.58500099182129
2006-11-07 00:00:00-05:00,4,59.52499961853027
2006-11-08 00:00:00-05:00,4,59.4950008392334
2006-11-09 00:00:00-05:00,4,60.579999923706055
2006-11-10 00:00:00-05:00,4,60.30999946594238
2006-11-13 00:00:00-05:00,4,59.09000015258789
2006-11-14 00:00:00-05:00,4,58.439998626708984
2006-11-15 00:00:00-05:00,4,58.60499954223633
2006-11-16 00:00:00-05:00,4,57.51499938964844
2006-11-17 00:00:00-05:00,4,56.03000068664551
2006-11-20 00:00:00-05:00,4,58.76499938964844
2006-11-21 00:00:00-05:00,4,59.564998626708984
2006-11-22 00:00:00-05:00,4,59.64500045776367
2006-11-27 00:00:00-05:00,4,60.10499954223633
2006-11-28 00:00:00-05:00,4,60.69500160217285
2006-11-29 00:00:00-05:00,4,61.72500038146973
2006-11-30 00:00:00-05:00,4,62.72500038146973
2006-12-01 00:00:00-05:00,4,63.13999938964844
2006-12-04 00:00:00-05:00,4,63.125
2006-12-05 00:00:00-05:00,4,62.42499923706055
2006-12-06 00:00:00-05:00,4,62.30499839782715
2006-12-07 00:00:00-05:00,4,62.400001525878906
2006-12-08 00:00:00-05:00,4,62.38999938964844
2006-12-11 00:00:00-05:00,4,61.71500015258789
2006-12-12 00:00:00-05:00,4,61.15999984741211
2006-12-13 00:00:00-05:00,4,61.170000076293945
2006-12-14 00:00:00-05:00,4,62.01499938964844
2006-12-15 00:00:00-05:00,4,62.97500038146973
2006-12-18 00:00:00-05:00,4,62.704999923706055
2006-12-19 00:00:00-05:00,4,62.670000076293945
2006-12-20 00:00:00-05:00,4,63.61000061035156
2006-12-21 00:00:00-05:00,4,63.1200008392334
2006-12-22 00:00:00-05:00,4,62.53999900817871
2006-12-26 00:00:00-05:00,4,61.76999855041504
2006-12-27 00:00:00-05:00,4,60.625
2006-12-28 00:00:00-05:00,4,60.46999931335449
2006-12-29 00:00:00-05:00,4,60.77499961853027
2007-01-02 00:00:00-05:00,1,61.01499938964844
2007-01-03 00:00:00-05:00,1,59.635000228881836
2007-01-04 00:00:00-05:00,1,56.96999931335449
2007-01-05 00:00:00-05:00,1,55.86000061035156
2007-01-08 00:00:00-05:00,1,56.165000915527344
2007-01-09 00:00:00-05:00,1,55.8799991607666
2007-01-10 00:00:00-05:00,1,54.885000228881836
2007-01-11 00:00:00-05:00,1,52.73500061035156
2007-01-12 00:00:00-05:00,1,52.53000068664551
2007-01-16 00:00:00-05:00,1,52.07499885559082
2007-01-17 00:00:00-05:00,1,51.720001220703125
2007-01-18 00:00:00-05:00,1,51.44000053405762
2007-01-19 00:00:00-05:00,1,51.23000144958496
2007-01-22 00:00:00-05:00,1,51.61000061035156
2007-01-23 00:00:00-05:00,1,53.84000015258789
2007-01-24 00:00:00-05:00,1,55.170000076293945
2007-01-25 00:00:00-05:00,1,54.80999946594238
2007-01-26 00:00:00-05:00,1,54.875
2007-01-29 00:00:00-05:00,1,54.81999969482422
2007-01-30 00:00:00-05:00,1,55.420000076293945
2007-01-31 00:00:00-05:00,1,57.52000045776367
2007-02-01 00:00:00-05:00,1,57.59499931335449
2007-02-02 00:00:00-05:00,1,58.204999923706055
2007-02-05 00:00:00-05:00,1,58.9950008392334
2007-02-06 00:00:00-05:00,1,58.89000129699707
2007-02-07 00:00:00-05:00,1,58.41499900817871
2007-02-08 00:00:00-05:00,1,58.71999931335449
2007-02-09 00:00:00-05:00,1,59.834999084472656
2007-02-12 00:00:00-05:00,1,58.7450008392334
2007-02-13 00:00:00-05:00,1,58.33500099182129
2007-02-14 00:00:00-05:00,1,58.51499938964844
2007-02-15 00:00:00-05:00,1,58.010000228881836
2007-02-16 00:00:00-05:00,1,58.71500015258789
2007-02-20 00:00:00-05:00,1,58.46999931335449
2007-02-21 00:00:00-05:00,1,59.47999954223633
2007-02-22 00:00:00-05:00,1,60.540000915527344
2007-02-23 00:00:00-05:00,1,60.93000030517578
2007-02-26 00:00:00-05:00,1,61.135000228881836
2007-02-27 00:00:00-05:00,1,61.459999084472656
2007-02-28 00:00:00-05:00,1,61.03499984741211
2007-03-01 00:00:00-05:00,1,61.90999984741211
2007-03-02 00:00:00-05:00,1,61.739999771118164
2007-03-05 00:00:00-05:00,1,60.68499946594238
2007-03-06 00:00:00-05:00,1,60.28999900817871
2007-03-07 00:00:00-05:00,1,61.30500030517578
2007-03-08 00:00:00-05:00,1,61.69000053405762
2007-03-09 00:00:00-05:00,1,60.8799991607666
2007-03-12 00:00:00-04:00,1,59.43499946594238
2007-03-13 00:00:00-04:00,1,58.46999931335449
2007-03-14 00:00:00-04:00,1,58.16499900817871
2007-03-15 00:00:00-04:00,1,57.875
2007-03-16 00:00:00-04:00,1,57.31999969482422
2007-03-19 00:00:00-04:00,1,56.85000038146973
2007-03-20 00:00:00-04:00,1,56.69999885559082
2007-03-21 00:00:00-04:00,1,59.630001068115234
2007-03-22 00:00:00-04:00,1,60.85499954223633
2007-03-23 00:00:00-04:00,1,62.125
2007-03-26 00:00:00-04:00,1,62.625
2007-03-27 00:00:00-04:00,1,62.880001068115234
2007-03-28 00:00:00-04:00,1,64.2400016784668
2007-03-29 00:00:00-04:00,1,65.02999877929688
2007-03-30 00:00:00-04:00,1,65.96000289916992
2007-04-02 00:00:00-04:00,2,65.81999969482422
2007-04-03 00:00:00-04:00,2,65.22000122070312
2007-04-04 00:00:00-04:00,2,64.44999694824219
2007-04-05 00:00:00-04:00,2,64.33499908447266
2007-04-09 00:00:00-04:00,2,62.67999839782715
2007-04-10 00:00:00-04:00,2,61.80500030517578
2007-04-11 00:00:00-04:00,2,61.90999984741211
2007-04-12 00:00:00-04:00,2,62.8849983215332
2007-04-13 00:00:00-04:00,2,63.76500129699707
2007-04-16 00:00:00-04:00,2,63.510000228881836
2007-04-17 00:00:00-04:00,2,63.349998474121094
2007-04-18 00:00:00-04:00,2,63.19000053405762
2007-04-19 00:00:00-04:00,2,62.41000175476074
2007-04-20 00:00:00-04:00,2,62.58500099182129
2007-04-23 00:00:00-04:00,2,65.0
2007-04-24 00:00:00-04:00,2,65.16500091552734
2007-04-25 00:00:00-04:00,2,65.2249984741211
2007-04-26 00:00:00-04:00,2,65.36999893188477
2007-04-27 00:00:00-04:00,2,65.88000106811523
2007-04-30 00:00:00-04:00,2,66.03499984741211
2007-05-01 00:00:00-04:00,2,65.03000259399414
2007-05-02 00:00:00-04:00,2,64.05500030517578
2007-05-03 00:00:00-04:00,2,63.334999084472656
2007-05-04 00:00:00-04:00,2,62.59000015258789
2007-05-07 00:00:00-04:00,2,61.59000015258789
2007-05-08 00:00:00-04:00,2,61.94999885559082
2007-05-09 00:00:00-04:00,2,61.864999771118164
2007-05-10 00:00:00-04:00,2,61.69000053405762
2007-05-11 00:00:00-04:00,2,62.1299991607666
2007-05-14 00:00:00-04:00,2,62.44499969482422
2007-05-15 00:00:00-04:00,2,62.85499954223633
2007-05-16 00:00:00-04:00,2,62.85000038146973
2007-05-17 00:00:00-04:00,2,63.739999771118164
2007-05-18 00:00:00-04:00,2,64.93000030517578
2007-05-21 00:00:00-04:00,2,65.6099967956543
2007-05-22 00:00:00-04:00,2,65.61999893188477
2007-05-23 00:00:00-04:00,2,65.68999862670898
2007-05-24 00:00:00-04:00,2,64.95000076293945
2007-05-25 00:00:00-04:00,2,64.84000015258789
2007-05-29 00:00:00-04:00,2,64.06500244140625
2007-05-30 00:00:00-04:00,2,63.375
2007-05-31 00:00:00-04:00,2,63.66000175476074
2007-06-01 00:00:00-04:00,2,64.65500259399414
2007-06-04 00:00:00-04:00,2,65.54000091552734
2007-06-05 00:00:00-04:00,2,65.83000183105469
2007-06-06 00:00:00-04:00,2,65.81499862670898
2007-06-07 00:00:00-04:00,2,66.41500091552734
2007-06-08 00:00:00-04:00,2,65.72999954223633
2007-06-11 00:00:00-04:00,2,65.33499908447266
2007-06-12 00:00:00-04:00,2,65.61499786376953
2007-06-13 00:00:00-04:00,2,65.7400016784668
2007-06-14 00:00:00-04:00,2,66.84000015258789
2007-06-15 00:00:00-04:00,2,67.84500122070312
2007-06-18 00:00:00-04:00,2,68.6099967956543
2007-06-19 00:00:00-04:00,2,69.05500030517578
2007-06-20 00:00:00-04:00,2,68.60499954223633
2007-06-21 00:00:00-04:00,2,68.67499923706055
2007-06-22 00:00:00-04:00,2,68.9000015258789
2007-06-25 00:00:00-04:00,2,69.01499938964844
2007-06-26 00:00:00-04:00,2,68.3949966430664
2007-06-27 00:00:00-04:00,2,68.4000015258789
2007-06-28 00:00:00-04:00,2,69.28499984741211
2007-06-29 00:00:00-04:00,2,70.38999938964844
2007-07-02 00:00:00-04:00,3,70.80499649047852
2007-07-03 00:00:00-04:00,3,71.34500122070312
2007-07-05 00:00:00-04:00,3,71.52999877929688
2007-07-06 00:00:00-04:00,3,72.30500030517578
2007-07-09 00:00:00-04:00,3,72.47000122070312
2007-07-10 00:00:00-04:00,3,72.43000030517578
2007-07-11 00:00:00-04:00,3,72.58499908447266
2007-07-12 00:00:00-04:00,3,72.4749984741211
2007-07-13 00:00:00-04:00,3,73.32500076293945
2007-07-16 00:00:00-04:00,3,74.08000183105469
2007-07-17 00:00:00-04:00,3,74.14999771118164
2007-07-18 00:00:00-04:00,3,74.63000106811523
2007-07-19 00:00:00-04:00,3,75.49499893188477
2007-07-20 00:00:00-04:00,3,75.76499938964844
2007-07-23 00:00:00-04:00,3,75.29000091552734
2007-07-24 00:00:00-04:00,3,74.2249984741211
2007-07-25 00:00:00-04:00,3,74.61499786376953
2007-07-26 00:00:00-04:00,3,75.62999725341797
2007-07-27 00:00:00-04:00,3,76.03499984741211
2007-07-30 00:00:00-04:00,3,76.88999938964844
2007-07-31 00:00:00-04:00,3,77.45499801635742
2007-08-01 00:00:00-04:00,3,77.23500061035156
2007-08-02 00:00:00-04:00,3,76.79999923706055
2007-08-03 00:00:00-04:00,3,76.18500137329102
2007-08-06 00:00:00-04:00,3,73.54999923706055
2007-08-07 00:00:00-04:00,3,72.23999786376953
2007-08-08 00:00:00-04:00,3,72.26499938964844
2007-08-09 00:00:00-04:00,3,71.92999649047852
2007-08-10 00:00:00-04:00,3,71.52999877929688
2007-08-13 00:00:00-04:00,3,71.54500198364258
2007-08-14 00:00:00-04:00,3,71.96500015258789
2007-08-15 00:00:00-04:00,3,73.01000213623047
2007-08-16 00:00:00-04:00,3,72.06999969482422
2007-08-17 00:00:00-04:00,3,71.82500076293945
2007-08-20 00:00:00-04:00,3,71.44499969482422
2007-08-21 00:00:00-04:00,3,70.18500137329102
2007-08-22 00:00:00-04:00,3,69.45000076293945
2007-08-23 00:00:00-04:00,3,69.59000015258789
2007-08-24 00:00:00-04:00,3,70.55499649047852
2007-08-27 00:00:00-04:00,3,71.50500106811523
2007-08-28 00:00:00-04:00,3,71.92500305175781
2007-08-29 00:00:00-04:00,3,72.54500198364258
2007-08-30 00:00:00-04:00,3,73.43000030517578
2007-08-31 00:00:00-04:00,3,73.81999969482422
2007-09-04 00:00:00-04:00,3,74.4900016784668
2007-09-05 00:00:00-04:00,3,75.42500305175781
2007-09-06 00:00:00-04:00,3,76.09000015258789
2007-09-07 00:00:00-04:00,3,76.42499923706055
2007-09-10 00:00:00-04:00,3,76.9749984741211
2007-09-11 00:00:00-04:00,3,78.01000213623047
2007-09-12 00:00:00-04:00,3,79.03500366210938
2007-09-13 00:00:00-04:00,3,79.86999893188477
2007-09-14 00:00:00-04:00,3,79.5099983215332
2007-09-17 00:00:00-04:00,3,79.79999923706055
2007-09-18 00:00:00-04:00,3,81.18500137329102
2007-09-19 00:00:00-04:00,3,82.04999923706055
2007-09-20 00:00:00-04:00,3,82.5250015258789
2007-09-21 00:00:00-04:00,3,81.70000076293945
2007-09-24 00:00:00-04:00,3,81.15499877929688
2007-09-25 00:00:00-04:00,3,80.06999969482422
2007-09-26 00:00:00-04:00,3,79.81000137329102
2007-09-27 00:00:00-04:00,3,81.75499725341797
2007-09-28 00:00:00-04:00,3,82.45500183105469
2007-10-01 00:00:00-04:00,4,80.99499893188477
2007-10-02 00:00:00-04:00,4,80.13500213623047
2007-10-03 00:00:00-04:00,4,80.08500289916992
2007-10-04 00:00:00-04:00,4,80.56000137329102
2007-10-05 00:00:00-04:00,4,81.31000137329102
2007-10-08 00:00:00-04:00,4,80.06499862670898
2007-10-09 00:00:00-04:00,4,79.76000213623047
2007-10-10 00:00:00-04:00,4,80.76000213623047
2007-10-11 00:00:00-04:00,4,82.20000076293945
2007-10-12 00:00:00-04:00,4,83.28000259399414
2007-10-15 00:00:00-04:00,4,85.02000045776367
2007-10-16 00:00:00-04:00,4,87.05500030517578
2007-10-17 00:00:00-04:00,4,87.45000076293945
2007-10-18 00:00:00-04:00,4,88.28499984741211
2007-10-19 00:00:00-04:00,4,89.16999816894531
2007-10-22 00:00:00-04:00,4,88.20999908447266
2007-10-23 00:00:00-04:00,4,85.5199966430664
2007-10-24 00:00:00-04:00,4,86.1349983215332
2007-10-25 00:00:00-04:00,4,89.04499816894531
2007-10-26 00:00:00-04:00,4,91.11000061035156
2007-10-29 00:00:00-04:00,4,92.625
2007-10-30 00:00:00-04:00,4,92.02499771118164
2007-10-31 00:00:00-04:00,4,92.125
2007-11-01 00:00:00-04:00,4,94.31999969482422
2007-11-02 00:00:00-04:00,4,94.79000091552734
2007-11-05 00:00:00-05:00,4,94.95000076293945
2007-11-06 00:00:00-05:00,4,95.57999801635742
2007-11-07 00:00:00-05:00,4,96.60000228881836
2007-11-08 00:00:00-05:00,4,95.64999771118164
2007-11-09 00:00:00-05:00,4,96.1150016784668
2007-11-12 00:00:00-05:00,4,95.31500244140625
2007-11-13 00:00:00-05:00,4,92.37999725341797
2007-11-14 00:00:00-05:00,4,92.71999740600586
2007-11-15 00:00:00-05:00,4,93.68999862670898
2007-11-16 00:00:00-05:00,4,94.39999771118164
2007-11-19 00:00:00-05:00,4,94.2599983215332
2007-11-20 00:00:00-05:00,4,96.45499801635742
2007-11-21 00:00:00-05:00,4,97.68999862670898
2007-11-23 00:00:00-05:00,4,97.77000045776367
2007-11-26 00:00:00-05:00,4,97.98999786376953
2007-11-27 00:00:00-05:00,4,95.64999771118164
2007-11-28 00:00:00-05:00,4,92.59000015258789
2007-11-29 00:00:00-05:00,4,91.18500137329102
2007-11-30 00:00:00-05:00,4,89.95000076293945
2007-12-03 00:00:00-05:00,4,89.04999923706055
2007-12-04 00:00:00-05:00,4,89.0
2007-12-05 00:00:00-05:00,4,87.86000061035156
2007-12-06 00:00:00-05:00,4,88.75
2007-12-07 00:00:00-05:00,4,89.40499877929688
2007-12-10 00:00:00-05:00,4,88.06499862670898
2007-12-11 00:00:00-05:00,4,89.11999893188477
2007-12-12 00:00:00-05:00,4,91.92499923706055
2007-12-13 00:00:00-05:00,4,93.22999954223633
2007-12-14 00:00:00-05:00,4,91.91999816894531
2007-12-17 00:00:00-05:00,4,91.02999877929688
2007-12-18 00:00:00-05:00,4,90.72999954223633
2007-12-19 00:00:00-05:00,4,90.79499816894531
2007-12-20 00:00:00-05:00,4,91.2249984741211
2007-12-21 00:00:00-05:00,4,92.17499923706055
2007-12-24 00:00:00-05:00,4,93.85499954223633
2007-12-26 00:00:00-05:00,4,94.97999954223633
2007-12-27 00:00:00-05:00,4,96.21500015258789
2007-12-28 00:00:00-05:00,4,96.41999816894531
2007-12-31 00:00:00-05:00,4,96.05000305175781
2008-01-02 00:00:00-05:00,1,97.83500289916992
2008-01-03 00:00:00-05:00,1,99.20500183105469
2008-01-04 00:00:00-05:00,1,98.54000091552734
2008-01-07 00:00:00-05:00,1,96.43999862670898
2008-01-08 00:00:00-05:00,1,95.84000015258789
2008-01-09 00:00:00-05:00,1,95.95499801635742
2008-01-10 00:00:00-05:00,1,94.75
2008-01-11 00:00:00-05:00,1,93.12000274658203
2008-01-14 00:00:00-05:00,1,93.55999755859375
2008-01-15 00:00:00-05:00,1,93.06999969482422
2008-01-16 00:00:00-05:00,1,91.2599983215332
2008-01-17 00:00:00-05:00,1,90.56499862670898
2008-01-18 00:00:00-05:00,1,90.23500061035156
2008-01-22 00:00:00-05:00,1,88.64999771118164
2008-01-23 00:00:00-05:00,1,88.06999969482422
2008-01-24 00:00:00-05:00,1,88.56500244140625
2008-01-25 00:00:00-05:00,1,90.13000106811523
2008-01-28 00:00:00-05:00,1,90.80500030517578
