Date of Data: Year,Date of Data: Month,Origin Airport: Alpha Code,Origin Airport: Unique Numeric Code,Destination Airport: Alpha Code,Destination Airport: Numeric Code,Carrier: Alpha Code,Distance,Aircraft Type: Type,Departures Performed,Departures Scheduled,Available Capacity: Payload Pounds,Available Seats,Passengers Transported,Freight Transported,Mail Transported,Ramp in minutes,Airborne in minutes,Quarter
2019,3,FLL,32467,SAL,34677,AD,1044,96,1.0,0,91925.0,0.0,0.0,0.0,0,0,0,1
2019,9,FLL,32467,VCP,30966,AD,4034,96,31.0,0,2656236.0,7904.0,7026.0,1064175.0,0,0,0,3
2018,11,FLL,32467,VCP,30966,AD,4034,96,1.0,0,97185.0,242.0,239.0,37730.0,0,0,0,4
2018,11,FLL,32467,VCP,30966,AD,4034,96,29.0,0,2799342.0,7250.0,6749.0,968968.0,0,0,0,4
2019,1,FLL,32467,VCP,30966,AD,4034,96,48.0,0,3885842.0,12080.0,10725.0,1478050.0,0,0,0,1
2018,12,FLL,32467,VCP,30966,AD,4034,96,3.0,0,173316.0,242.0,214.0,23390.0,0,0,0,4
2018,12,FLL,32467,VCP,30966,AD,4034,96,48.0,0,4074041.0,12254.0,11082.0,1370917.0,0,0,0,4
2019,3,FLL,32467,VCP,30966,AD,4034,96,2.0,0,208234.0,242.0,234.0,38293.0,0,0,0,1
2018,10,FLL,32467,VCP,30966,AD,4034,96,31.0,0,2969718.0,7937.0,7223.0,1047424.0,0,0,0,4
2019,9,FLL,32467,VCP,30966,AD,4034,96,1.0,0,90328.0,238.0,205.0,28101.0,0,0,0,3
2019,8,FLL,32467,VCP,30966,AD,4034,96,38.0,0,3227039.0,9859.0,8391.0,1231098.0,0,0,0,3
2019,8,FLL,32467,VCP,30966,AD,4034,96,1.0,0,76626.0,242.0,213.0,31207.0,0,0,0,3
2019,6,FLL,32467,VCP,30966,AD,4034,96,35.0,0,2990755.0,8963.0,8461.0,1198336.0,0,0,0,2
2019,6,FLL,32467,VCP,30966,AD,4034,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,2
2019,7,FLL,32467,VCP,30966,AD,4034,96,44.0,0,3764248.0,11373.0,10456.0,1468447.0,0,0,0,3
2019,5,FLL,32467,VCP,30966,AD,4034,96,42.0,0,4240801.0,11237.0,10523.0,1444522.0,0,0,0,2
2019,5,FLL,32467,VCP,30966,AD,4034,96,2.0,0,112011.0,271.0,246.0,18924.0,0,0,0,2
2019,4,FLL,32467,VCP,30966,AD,4034,96,29.0,0,2923488.0,7511.0,6739.0,986366.0,0,0,0,2
2019,4,FLL,32467,VCP,30966,AD,4034,96,2.0,0,210190.0,271.0,206.0,26932.0,0,0,0,2
2019,2,FLL,32467,VCP,30966,AD,4034,96,44.0,0,4143817.0,11141.0,9554.0,1321426.0,0,0,0,1
2019,3,FLL,32467,VCP,30966,AD,4034,96,38.0,0,3713321.0,9544.0,8612.0,1212796.0,0,0,0,1
2019,2,GEO,31888,FLL,32467,AD,1974,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,1
2018,10,MAO,33166,TPA,33195,AD,2605,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,4
2019,8,MCN,33155,CWF,31205,AD,586,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,3
2019,8,MCO,31454,CNF,30610,AD,4141,96,13.0,0,1314045.0,3523.0,2824.0,329824.0,0,0,0,3
2018,11,MCO,31454,CNF,30610,AD,4141,96,8.0,0,825198.0,2168.0,2031.0,298668.0,0,0,0,4
2019,6,MCO,31454,CNF,30610,AD,4141,96,12.0,0,1040017.0,3252.0,2804.0,389684.0,0,0,0,2
2019,7,MCO,31454,CNF,30610,AD,4141,96,13.0,0,1317536.0,3523.0,3008.0,330803.0,0,0,0,3
2019,5,MCO,31454,CNF,30610,AD,4141,96,6.0,0,603561.0,1626.0,1370.0,199989.0,0,0,0,2
2019,2,MCO,31454,CNF,30610,AD,4141,96,5.0,0,514670.0,1355.0,1249.0,187711.0,0,0,0,1
2019,3,MCO,31454,CNF,30610,AD,4141,96,11.0,0,1137851.0,2981.0,2404.0,354200.0,0,0,0,1
2019,4,MCO,31454,CNF,30610,AD,4141,96,12.0,0,1243651.0,3252.0,2821.0,401194.0,0,0,0,2
2018,12,MCO,31454,CNF,30610,AD,4141,96,13.0,0,1322112.0,3523.0,3139.0,436355.0,0,0,0,4
2019,1,MCO,31454,CNF,30610,AD,4141,96,14.0,0,1430594.0,3794.0,3591.0,461270.0,0,0,0,1
2018,10,MCO,31454,CNF,30610,AD,4141,96,11.0,0,1126657.0,2981.0,2473.0,348513.0,0,0,0,4
2018,10,MCO,31454,CNF,30610,AD,4141,96,1.0,0,101930.0,271.0,222.0,24119.0,0,0,0,4
2019,9,MCO,31454,CNF,30610,AD,4141,96,4.0,0,392836.0,1084.0,1007.0,120571.0,0,0,0,3
2018,10,MCO,31454,REC,34496,AD,3987,96,11.0,0,1124145.0,2981.0,2591.0,205102.0,0,0,0,4
2019,1,MCO,31454,REC,34496,AD,3987,96,13.0,0,1327121.0,3523.0,3396.0,270901.0,0,0,0,1
2018,12,MCO,31454,REC,34496,AD,3987,96,15.0,0,1538786.0,4065.0,3568.0,284687.0,0,0,0,4
2018,11,MCO,31454,REC,34496,AD,3987,96,9.0,0,929254.0,2439.0,2259.0,207170.0,0,0,0,4
2019,5,MCO,31454,REC,34496,AD,3987,96,4.0,0,346456.0,1084.0,1056.0,94954.0,0,0,0,2
2019,7,MCO,31454,REC,34496,AD,3987,96,13.0,0,1302605.0,3523.0,3242.0,240097.0,0,0,0,3
2019,3,MCO,31454,REC,34496,AD,3987,96,12.0,0,1240514.0,3252.0,2790.0,234225.0,0,0,0,1
2019,2,MCO,31454,REC,34496,AD,3987,96,5.0,0,516140.0,1355.0,1274.0,118021.0,0,0,0,1
2019,9,MCO,31454,REC,34496,AD,3987,96,5.0,0,485162.0,1355.0,1262.0,121975.0,0,0,0,3
2019,8,MCO,31454,REC,34496,AD,3987,96,10.0,0,1018043.0,2710.0,2514.0,194555.0,0,0,0,3
2019,6,MCO,31454,REC,34496,AD,3987,96,4.0,0,320355.0,1084.0,985.0,103578.0,0,0,0,2
2019,4,MCO,31454,REC,34496,AD,3987,96,13.0,0,1345698.0,3523.0,3038.0,309448.0,0,0,0,2
2019,9,MCO,31454,VCP,30966,AD,4207,96,27.0,0,2713297.0,7477.0,6825.0,815155.0,0,0,0,3
2018,10,MCO,31454,VCP,30966,AD,4207,96,30.0,0,3000105.0,7985.0,7236.0,836488.0,0,0,0,4
2018,11,MCO,31454,VCP,30966,AD,4207,96,1.0,0,101930.0,271.0,240.0,26649.0,0,0,0,4
2018,11,MCO,31454,VCP,30966,AD,4207,96,29.0,0,2988671.0,7859.0,7259.0,858106.0,0,0,0,4
2018,12,MCO,31454,VCP,30966,AD,4207,96,42.0,0,3385415.0,10569.0,9695.0,981211.0,0,0,0,4
2019,1,MCO,31454,VCP,30966,AD,4207,96,40.0,0,3294344.0,10811.0,10317.0,1096526.0,0,0,0,1
2019,2,MCO,31454,VCP,30966,AD,4207,96,32.0,0,3037989.0,8556.0,7522.0,820576.0,0,0,0,1
2019,3,MCO,31454,VCP,30966,AD,4207,96,34.0,0,3405101.0,9214.0,7289.0,861045.0,0,0,0,1
2018,10,MCO,31454,VCP,30966,AD,4207,96,1.0,0,101930.0,271.0,177.0,21470.0,0,0,0,4
2019,9,MCO,31454,VCP,30966,AD,4207,96,5.0,0,412997.0,1355.0,1120.0,108049.0,0,0,0,3
2019,8,MCO,31454,VCP,30966,AD,4207,96,35.0,0,3471021.0,9805.0,8196.0,1007175.0,0,0,0,3
2019,6,MCO,31454,VCP,30966,AD,4207,96,31.0,0,2669135.0,8914.0,7616.0,886514.0,0,0,0,2
2019,7,MCO,31454,VCP,30966,AD,4207,96,34.0,0,3396752.0,9700.0,8944.0,954331.0,0,0,0,3
2019,7,MCO,31454,VCP,30966,AD,4207,96,1.0,0,105057.0,271.0,267.0,29487.0,0,0,0,3
2019,5,MCO,31454,VCP,30966,AD,4207,96,33.0,0,3267438.0,8672.0,8463.0,928325.0,0,0,0,2
2019,5,MCO,31454,VCP,30966,AD,4207,96,2.0,0,104837.0,271.0,269.0,31753.0,0,0,0,2
2019,4,MCO,31454,VCP,30966,AD,4207,96,30.0,0,3072320.0,8072.0,6767.0,809618.0,0,0,0,2
2019,5,MEX,33252,FLL,32467,AD,1289,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,2
2019,3,MEX,33252,FLL,32467,AD,1289,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,1
2018,12,MEX,33252,FLL,32467,AD,1289,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,4
2019,5,MLB,33360,BEL,30545,AD,2944,96,5.0,0,147486.0,0.0,0.0,0.0,0,0,0,2
2019,6,MLB,33360,BEL,30545,AD,2944,96,3.0,0,121475.0,0.0,0.0,0.0,0,0,0,2
2019,3,MLB,33360,BEL,30545,AD,2944,96,2.0,0,40337.0,0.0,0.0,0.0,0,0,0,1
2019,4,MLB,33360,BEL,30545,AD,2944,96,4.0,0,150594.0,0.0,0.0,0.0,0,0,0,2
2019,4,POS,34210,FLL,32467,AD,1627,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,2
2019,2,POS,34210,FLL,32467,AD,1627,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,1
2019,3,POS,34210,FLL,32467,AD,1627,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,1
2019,8,POS,34210,MCO,31454,AD,1783,96,1.0,0,0.0,0.0,0.0,0.0,0,0,0,3
2019,1,PUJ,34293,FLL,32467,AD,913,96,1.0,0,26704.0,0.0,0.0,0.0,0,0,0,1
2019,3,REC,34496,FLL,32467,AD,3841,96,6.0,0,618466.0,1626.0,1205.0,106075.0,0,0,0,1
2019,5,REC,34496,FLL,32467,AD,3841,96,4.0,0,410799.0,1084.0,887.0,56734.0,0,0,0,2
2019,2,REC,34496,FLL,32467,AD,3841,96,5.0,0,515480.0,1355.0,1002.0,118710.0,0,0,0,1
2019,1,REC,34496,FLL,32467,AD,3841,96,9.0,0,914789.0,2439.0,2080.0,169781.0,0,0,0,1
2019,9,REC,34496,FLL,32467,AD,3841,96,4.0,0,413017.0,1084.0,863.0,38542.0,0,0,0,3
2018,10,REC,34496,FLL,32467,AD,3841,96,5.0,0,513218.0,1355.0,844.0,46022.0,0,0,0,4
2018,11,REC,34496,FLL,32467,AD,3841,96,4.0,0,411288.0,1084.0,884.0,66717.0,0,0,0,4
2019,4,REC,34496,FLL,32467,AD,3841,96,5.0,0,518379.0,1355.0,1195.0,78254.0,0,0,0,2
2019,8,REC,34496,FLL,32467,AD,3841,96,6.0,0,607858.0,1626.0,1437.0,90231.0,0,0,0,3
2019,6,REC,34496,FLL,32467,AD,3841,96,5.0,0,322538.0,1355.0,1106.0,51566.0,0,0,0,2
2018,12,REC,34496,FLL,32467,AD,3841,96,11.0,0,1127498.0,2981.0,2419.0,128544.0,0,0,0,4
2019,7,REC,34496,FLL,32467,AD,3841,96,9.0,0,915286.0,2439.0,2245.0,124344.0,0,0,0,3
2019,5,REC,34496,MCO,31454,AD,3987,96,5.0,0,513751.0,1355.0,1304.0,108350.0,0,0,0,2
2019,7,REC,34496,MCO,31454,AD,3987,96,14.0,0,1432180.0,3794.0,3563.0,160670.0,0,0,0,3
2019,6,REC,34496,MCO,31454,AD,3987,96,3.0,0,203038.0,813.0,763.0,36285.0,0,0,0,2
2019,8,REC,34496,MCO,31454,AD,3987,96,9.0,0,925786.0,2439.0,2005.0,90847.0,0,0,0,3
2019,9,REC,34496,MCO,31454,AD,3987,96,4.0,0,389939.0,1084.0,875.0,37800.0,0,0,0,3
2019,4,REC,34496,MCO,31454,AD,3987,96,12.0,0,1236987.0,3252.0,2870.0,183414.0,0,0,0,2
2018,10,REC,34496,MCO,31454,AD,3987,96,12.0,0,1226251.0,3252.0,2470.0,177571.0,0,0,0,4
2018,11,REC,34496,MCO,31454,AD,3987,96,8.0,0,824949.0,2168.0,1999.0,141541.0,0,0,0,4
2018,12,REC,34496,MCO,31454,AD,3987,96,15.0,0,1543533.0,4065.0,3586.0,163636.0,0,0,0,4
2019,1,REC,34496,MCO,31454,AD,3987,96,13.0,0,1314031.0,3523.0,3009.0,195118.0,0,0,0,1
2019,2,REC,34496,MCO,31454,AD,3987,96,6.0,0,603508.0,1626.0,1259.0,135095.0,0,0,0,1
2019,3,REC,34496,MCO,31454,AD,3987,96,12.0,0,1240514.0,3252.0,2420.0,188041.0,0,0,0,1
2019,4,SAL,34677,FLL,32467,AD,1044,96,1.0,0,56685.0,0.0,0.0,0.0,0,0,0,2
2019,5,VCP,30966,FLL,32467,AD,4034,96,37.0,0,3723896.0,9911.0,9055.0,1502329.0,0,0,0,2
2019,3,VCP,30966,FLL,32467,AD,4034,96,1.0,0,100749.0,271.0,208.0,12566.0,0,0,0,1
2019,6,VCP,30966,FLL,32467,AD,4034,96,35.0,0,3147918.0,8992.0,8386.0,1349700.0,0,0,0,2
2019,6,VCP,30966,FLL,32467,AD,4034,96,1.0,0,94908.0,0.0,0.0,0.0,0,0,0,2
2019,7,VCP,30966,FLL,32467,AD,4034,96,44.0,0,4398401.0,11344.0,10869.0,1462582.0,0,0,0,3
2019,9,VCP,30966,FLL,32467,AD,4034,96,32.0,0,3192387.0,8142.0,7478.0,1286437.0,0,0,0,3
2019,9,VCP,30966,FLL,32467,AD,4034,96,2.0,0,208419.0,271.0,216.0,30127.0,0,0,0,3
2019,8,VCP,30966,FLL,32467,AD,4034,96,38.0,0,3780634.0,9859.0,8850.0,1178571.0,0,0,0,3
2019,8,VCP,30966,FLL,32467,AD,4034,96,1.0,0,103349.0,271.0,255.0,12956.0,0,0,0,3
2018,10,VCP,30966,FLL,32467,AD,4034,96,31.0,0,3086224.0,7908.0,7263.0,1253562.0,0,0,0,4
2018,10,VCP,30966,FLL,32467,AD,4034,96,1.0,0,101006.0,271.0,228.0,34366.0,0,0,0,4
2019,2,VCP,30966,FLL,32467,AD,4034,96,45.0,0,4290453.0,11383.0,7325.0,1054205.0,0,0,0,1
2019,2,VCP,30966,FLL,32467,AD,4034,96,1.0,0,95344.0,242.0,225.0,10155.0,0,0,0,1
2019,1,VCP,30966,FLL,32467,AD,4034,96,49.0,0,4694008.0,12351.0,11263.0,1181754.0,0,0,0,1
2019,1,VCP,30966,FLL,32467,AD,4034,96,1.0,0,102507.0,271.0,82.0,31880.0,0,0,0,1
2018,12,VCP,30966,FLL,32467,AD,4034,96,52.0,0,5004661.0,13280.0,12487.0,1406803.0,0,0,0,4
2018,11,VCP,30966,FLL,32467,AD,4034,96,29.0,0,2892769.0,7250.0,6931.0,1156912.0,0,0,0,4
2019,4,VCP,30966,FLL,32467,AD,4034,96,28.0,0,2824004.0,7269.0,7091.0,1145892.0,0,0,0,2
2019,4,VCP,30966,FLL,32467,AD,4034,96,3.0,0,303923.0,784.0,684.0,93832.0,0,0,0,2
2019,3,VCP,30966,FLL,32467,AD,4034,96,39.0,0,3856101.0,9786.0,8057.0,1368974.0,0,0,0,1
2019,5,VCP,30966,FLL,32467,AD,4034,96,6.0,0,495592.0,1355.0,912.0,229394.0,0,0,0,2
2019,3,VCP,30966,MCO,31454,AD,4207,96,34.0,0,3485706.0,9214.0,6365.0,675041.0,0,0,0,1
2019,5,VCP,30966,MCO,31454,AD,4207,96,1.0,0,92840.0,271.0,239.0,34056.0,0,0,0,2
2019,9,VCP,30966,MCO,31454,AD,4207,96,1.0,0,104881.0,271.0,115.0,22436.0,0,0,0,3
2019,9,VCP,30966,MCO,31454,AD,4207,96,32.0,0,3216272.0,8832.0,7811.0,846283.0,0,0,0,3
2019,4,VCP,30966,MCO,31454,AD,4207,96,30.0,0,3012451.0,8072.0,7643.0,1130525.0,0,0,0,2
2018,10,VCP,30966,MCO,31454,AD,4207,96,31.0,0,3146310.0,8256.0,6965.0,1205413.0,0,0,0,4
2019,2,VCP,30966,MCO,31454,AD,4207,96,31.0,0,3159990.0,8285.0,5720.0,652161.0,0,0,0,1
2018,11,VCP,30966,MCO,31454,AD,4207,96,30.0,0,3092371.0,8130.0,7540.0,1253595.0,0,0,0,4
2018,12,VCP,30966,MCO,31454,AD,4207,96,45.0,0,4539258.0,12195.0,11717.0,1310637.0,0,0,0,4
2019,5,VCP,30966,MCO,31454,AD,4207,96,34.0,0,3376714.0,9214.0,8367.0,1081320.0,0,0,0,2
2019,6,VCP,30966,MCO,31454,AD,4207,96,32.0,0,2642618.0,9185.0,8135.0,805803.0,0,0,0,2
2019,7,VCP,30966,MCO,31454,AD,4207,96,34.0,0,3340581.0,9700.0,9080.0,576706.0,0,0,0,3
2019,7,VCP,30966,MCO,31454,AD,4207,96,1.0,0,104881.0,271.0,156.0,8686.0,0,0,0,3
2019,1,VCP,30966,MCO,31454,AD,4207,96,45.0,0,4424374.0,12166.0,11030.0,892074.0,0,0,0,1
2019,8,VCP,30966,MCO,31454,AD,4207,96,35.0,0,3349269.0,9805.0,7359.0,571773.0,0,0,0,3
