Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-05-14 00:00:00-04:00,12.22389030456543,12.22389030456543,12.22389030456543,12.22389030456543,0,0.0,0.0
2007-05-15 00:00:00-04:00,12.629999160766602,12.629999160766602,12.629999160766602,12.629999160766602,400,0.0,0.0
2007-05-16 00:00:00-04:00,12.995499610900879,12.995499610900879,12.995499610900879,12.995499610900879,300,0.0,0.0
2007-05-17 00:00:00-04:00,12.995499610900879,12.995499610900879,12.995499610900879,12.995499610900879,100,0.0,0.0
2007-05-18 00:00:00-04:00,12.833054542541504,12.914275940999078,12.792443456016692,12.833054542541504,1300,0.0,0.0
2007-05-21 00:00:00-04:00,12.995499610900879,12.995499610900879,12.954888519698386,12.995499610900879,1200,0.0,0.0
2007-05-22 00:00:00-04:00,12.995499610900879,12.995499610900879,12.995499610900879,12.995499610900879,0,0.0,0.0
2007-05-23 00:00:00-04:00,12.914275169372559,12.914275169372559,12.548776961671827,12.914275169372559,1500,0.0,0.0
2007-05-24 00:00:00-04:00,12.58938980102539,12.58938980102539,12.58938980102539,12.58938980102539,400,0.0,0.0
2007-05-25 00:00:00-04:00,12.508167266845703,12.751833023907288,12.508167266845703,12.508167266845703,700,0.0,0.0
2007-05-29 00:00:00-04:00,12.46755599975586,12.71122096359857,12.46755599975586,12.46755599975586,4400,0.0,0.0
2007-05-30 00:00:00-04:00,12.22389030456543,12.22389030456543,12.22389030456543,12.22389030456543,400,0.0,0.0
2007-05-31 00:00:00-04:00,12.22389030456543,12.22389030456543,12.22389030456543,12.22389030456543,0,0.0,0.0
2007-06-01 00:00:00-04:00,12.670611381530762,12.833054958300732,12.50816703016872,12.670611381530762,3600,0.0,0.0
2007-06-04 00:00:00-04:00,12.670611381530762,12.670611381530762,12.264502052309803,12.670611381530762,3500,0.0,0.0
2007-06-05 00:00:00-04:00,12.22389030456543,12.22389030456543,12.22389030456543,12.22389030456543,700,0.0,0.0
2007-06-06 00:00:00-04:00,12.3051118850708,12.3051118850708,12.020835830471725,12.3051118850708,6100,0.0,0.0
2007-06-07 00:00:00-04:00,12.020835876464844,12.264501620333519,12.020835876464844,12.020835876464844,500,0.0,0.0
2007-06-08 00:00:00-04:00,12.102058410644531,12.102058410644531,11.777171238052349,12.102058410644531,3200,0.0,0.0
2007-06-11 00:00:00-04:00,11.939615249633789,11.939615249633789,11.939615249633789,11.939615249633789,100,0.0,0.0
2007-06-12 00:00:00-04:00,11.939615249633789,11.939615249633789,11.939615249633789,11.939615249633789,0,0.0,0.0
2007-06-13 00:00:00-04:00,11.939615249633789,11.939615249633789,11.939615249633789,11.939615249633789,0,0.0,0.0
2007-06-14 00:00:00-04:00,12.142668724060059,12.142668724060059,12.142668724060059,12.142668724060059,1000,0.0,0.0
2007-06-15 00:00:00-04:00,12.22389030456543,12.22389030456543,12.22389030456543,12.22389030456543,100,0.0,0.0
2007-06-18 00:00:00-04:00,12.061448097229004,12.061448097229004,12.061448097229004,12.061448097229004,4000,0.0,0.0
2007-06-19 00:00:00-04:00,12.18327808380127,12.18327808380127,12.18327808380127,12.18327808380127,1400,0.0,0.0
2007-06-20 00:00:00-04:00,12.061448097229004,12.061448097229004,12.061448097229004,12.061448097229004,100,0.0,0.0
2007-06-21 00:00:00-04:00,12.711221694946289,12.711221694946289,12.589389206015229,12.711221694946289,5000,0.0,0.0
2007-06-22 00:00:00-04:00,12.597511291503906,12.8330546661053,12.54877783228649,12.597511291503906,1100,0.0,0.0
2007-06-25 00:00:00-04:00,12.548778533935547,12.548778533935547,12.264502458813855,12.548778533935547,500,0.0,0.0
2007-06-26 00:00:00-04:00,12.670611381530762,12.670611381530762,12.426945629079771,12.670611381530762,1700,0.0,0.0
2007-06-27 00:00:00-04:00,12.548778533935547,12.548778533935547,12.548778533935547,12.548778533935547,300,0.0,0.0
2007-06-28 00:00:00-04:00,12.345723152160645,12.670611072365327,12.345723152160645,12.345723152160645,1500,0.0,0.0
2007-06-29 00:00:00-04:00,12.58938980102539,12.58938980102539,12.264502632126096,12.58938980102539,2600,0.0,0.0
2007-07-02 00:00:00-04:00,12.711221694946289,12.711221694946289,12.589389206015229,12.711221694946289,11200,0.0,0.0
2007-07-03 00:00:00-04:00,12.751832008361816,12.751832008361816,12.751832008361816,12.751832008361816,1600,0.0,0.0
2007-07-05 00:00:00-04:00,12.670611381530762,12.670611381530762,12.670611381530762,12.670611381530762,300,0.0,0.0
2007-07-06 00:00:00-04:00,12.670611381530762,12.670611381530762,12.670611381530762,12.670611381530762,1500,0.0,0.0
2007-07-09 00:00:00-04:00,12.711221694946289,12.711221694946289,12.711221694946289,12.711221694946289,4900,0.0,0.0
2007-07-10 00:00:00-04:00,12.426945686340332,12.426945686340332,12.426945686340332,12.426945686340332,200,0.0,0.0
2007-07-11 00:00:00-04:00,12.58938980102539,12.58938980102539,12.58938980102539,12.58938980102539,1100,0.0,0.0
2007-07-12 00:00:00-04:00,12.58938980102539,12.63000089078583,12.223891542365656,12.58938980102539,6200,0.0,0.0
2007-07-13 00:00:00-04:00,12.58938980102539,12.58938980102539,12.58938980102539,12.58938980102539,400,0.0,0.0
2007-07-16 00:00:00-04:00,12.386334419250488,12.50816690698006,12.22389084408037,12.386334419250488,2800,0.0,0.0
