Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-12-08 00:00:00-05:00,19.796613415165428,21.652545922837184,19.796613415165428,20.70395851135254,5542000,0.0,0.0
2006-12-11 00:00:00-05:00,20.70395150712864,22.955815143699414,20.456492979179124,21.69378089904785,707200,0.0,0.0
2006-12-12 00:00:00-05:00,21.34734476422258,22.229944989901174,21.083390203504724,21.50406837463379,227000,0.0,0.0
2006-12-13 00:00:00-05:00,21.487569197578594,22.601128793093633,21.487569197578594,22.147457122802734,330800,0.0,0.0
2006-12-14 00:00:00-05:00,21.660794310379647,23.673450411856344,21.660794310379647,22.96407127380371,295000,0.0,0.0
2006-12-15 00:00:00-05:00,23.623954421585985,23.747684494422945,21.949492142954867,22.807344436645508,234700,0.0,0.0
2006-12-18 00:00:00-05:00,22.807347346336428,23.335258090788503,22.229947083705014,22.72486114501953,96700,0.0,0.0
2006-12-19 00:00:00-05:00,22.172206010774534,22.262940991063733,21.561810628132342,21.85051155090332,155300,0.0,0.0
2006-12-20 00:00:00-05:00,22.01548382916978,22.436162044499664,21.867008979842357,22.353675842285156,113400,0.0,0.0
2006-12-21 00:00:00-05:00,22.469160104591914,22.757861083813278,22.056730583788184,22.741363525390625,142600,0.0,0.0
2006-12-22 00:00:00-05:00,22.32067522320796,23.096042815389524,22.279432918926275,22.460901260375977,108000,0.0,0.0
2006-12-26 00:00:00-05:00,23.063050015638986,23.063050015638986,22.444405949898112,22.70011329650879,30700,0.0,0.0
2006-12-27 00:00:00-05:00,22.51040314494125,23.096052287038756,22.51040314494125,23.03006362915039,42400,0.0,0.0
2006-12-28 00:00:00-05:00,23.013565063476562,23.42599455053992,22.889836532016282,23.013565063476562,58400,0.0,0.0
2006-12-29 00:00:00-05:00,23.195034815505384,23.26102346985175,22.91458264120992,23.14554214477539,31800,0.0,0.0
2007-01-03 00:00:00-05:00,23.39300084041659,23.39300084041659,22.69187040282351,22.906333923339844,98400,0.0,0.0
2007-01-04 00:00:00-05:00,22.667124067393065,23.401249618893406,22.667124067393065,22.906333923339844,95200,0.0,0.0
2007-01-05 00:00:00-05:00,22.766108729592226,22.972323479727493,22.485656543544767,22.88983726501465,93700,0.0,0.0
2007-01-08 00:00:00-05:00,23.02181502956987,23.02181502956987,22.007238816648606,22.254695892333984,134100,0.0,0.0
2007-01-09 00:00:00-05:00,22.47740101026583,22.601129508507736,22.06497163393068,22.262937545776367,102800,0.0,0.0
2007-01-10 00:00:00-05:00,22.221696130783968,22.543390553803842,21.30610237505875,22.246440887451172,196500,0.0,0.0
2007-01-11 00:00:00-05:00,22.229946127667937,22.64237554322175,21.86700780145844,22.568138122558594,77100,0.0,0.0
2007-01-12 00:00:00-05:00,22.683626529389777,23.343513217290802,22.617637860599675,23.302270889282227,92300,0.0,0.0
2007-01-16 00:00:00-05:00,23.50847141997979,24.671521985420615,22.394911932795832,24.39931869506836,233000,0.0,0.0
2007-01-17 00:00:00-05:00,24.745765686035156,25.488138341957526,24.539550971984863,24.745765686035156,105900,0.0,0.0
2007-01-18 00:00:00-05:00,24.78700550307063,25.17469013334678,24.374576116508436,24.90248680114746,53800,0.0,0.0
2007-01-19 00:00:00-05:00,24.745767751123516,24.745767751123516,24.09412844516303,24.34158706665039,49400,0.0,0.0
2007-01-22 00:00:00-05:00,23.937398703919232,24.539545148459162,22.089715493301,24.473556518554688,206200,0.0,0.0
2007-01-23 00:00:00-05:00,23.920905932418098,26.700679292485855,23.219775616292,25.677854537963867,224700,0.0,0.0
2007-01-24 00:00:00-05:00,26.024297363693876,27.00588145711914,25.69435412218127,26.659439086914062,108200,0.0,0.0
2007-01-25 00:00:00-05:00,26.80791528819275,26.80791528819275,26.21401742357847,26.37898826599121,98200,0.0,0.0
2007-01-26 00:00:00-05:00,26.882147918441206,27.01412519812584,26.214012743376088,26.39548110961914,30900,0.0,0.0
2007-01-29 00:00:00-05:00,26.799662071671708,26.80790927464281,26.16451888566583,26.271751403808594,142200,0.0,0.0
2007-01-30 00:00:00-05:00,26.50271256484501,27.055366417949024,25.98305067039295,26.88214683532715,53200,0.0,0.0
2007-01-31 00:00:00-05:00,26.46147232913216,28.177177030283737,26.395482113486842,27.426555633544922,141600,0.0,0.0
2007-02-01 00:00:00-05:00,27.599779853228007,28.18542895554769,27.26158780785875,28.08644676208496,110600,0.0,0.0
2007-02-02 00:00:00-05:00,28.457633194243538,28.927802534421463,27.946221536724714,28.82056999206543,77800,0.0,0.0
2007-02-05 00:00:00-05:00,28.952548302897096,29.78565761647162,28.597858697567304,29.035036087036133,141900,0.0,0.0
2007-02-06 00:00:00-05:00,28.6720870407035,29.447456232875687,27.641013665228765,28.0699405670166,59900,0.0,0.0
2007-02-07 00:00:00-05:00,28.457629148273377,28.457629148273377,27.72350530558338,28.10293960571289,70300,0.0,0.0
2007-02-08 00:00:00-05:00,28.111191815625286,28.515370900061846,27.080118227550773,27.591529846191406,144100,0.0,0.0
2007-02-09 00:00:00-05:00,27.67401089838646,27.67401089838646,27.05536682548697,27.43480110168457,166400,0.0,0.0
2007-02-12 00:00:00-05:00,27.2368399621453,27.467799436269473,26.618195816523976,27.15435218811035,213400,0.0,0.0
2007-02-13 00:00:00-05:00,27.723504778807136,27.723504778807136,26.76666869641681,26.981130599975586,177100,0.0,0.0
2007-02-14 00:00:00-05:00,26.69243533455301,27.22034454345703,26.52746292012373,27.22034454345703,189500,0.0,0.0
