Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-01-02 00:00:00-05:00,0.1708205281172936,0.1708205281172936,0.16512596607208252,0.16512596607208252,811582,0.0,0.0
1980-01-03 00:00:00-05:00,0.16512595079100606,0.16702386815928177,0.16322803342273035,0.16417740285396576,544614,0.0,0.0
1980-01-04 00:00:00-05:00,0.16417738742964383,0.16702385246753693,0.16322801808760082,0.16702385246753693,309683,0.0,0.0
1980-01-07 00:00:00-05:00,0.165125846838487,0.165125846838487,0.16038146715164892,0.16322793066501617,672759,0.0,0.0
1980-01-08 00:00:00-05:00,0.16322802615016166,0.16512594343387632,0.15373845181238482,0.15753428637981415,864976,0.0,0.0
1980-01-09 00:00:00-05:00,0.15753434968160987,0.1584828979575417,0.15373851358890533,0.15373851358890533,320361,0.0,0.0
1980-01-10 00:00:00-05:00,0.1537384044551759,0.16133005917072296,0.14994176164389322,0.16133005917072296,939727,0.0,0.0
1980-01-11 00:00:00-05:00,0.16133005917072296,0.16322797586980792,0.1575342378533458,0.16133005917072296,843618,0.0,0.0
1980-01-14 00:00:00-05:00,0.16038161700167752,0.16038161700167752,0.15278913580099082,0.15943224728107452,1281445,0.0,0.0
1980-01-15 00:00:00-05:00,0.16133005917072296,0.16607524958459535,0.16133005917072296,0.16133005917072296,1548413,0.0,0.0
1980-01-16 00:00:00-05:00,0.16133005917072296,0.16607524958459535,0.16133005917072296,0.16133005917072296,299004,0.0,0.0
1980-01-17 00:00:00-05:00,0.16133005917072296,0.1622794282672182,0.15848278545593553,0.16133005917072296,480542,0.0,0.0
1980-01-18 00:00:00-05:00,0.16132996632967572,0.17461617290973663,0.15753414719669015,0.17461617290973663,1324160,0.0,0.0
1980-01-21 00:00:00-05:00,0.174616311675276,0.17841214590555238,0.17082048952579498,0.17082048952579498,1142622,0.0,0.0
1980-01-22 00:00:00-05:00,0.17082049525745138,0.1746163175342962,0.16892176866531372,0.16892176866531372,459185,0.0,0.0
1980-01-23 00:00:00-05:00,0.16892172596706279,0.17082045207926047,0.16133005917072296,0.16133005917072296,469863,0.0,0.0
1980-01-24 00:00:00-05:00,0.16322793066501617,0.1708204047717881,0.16322793066501617,0.16322793066501617,630044,0.0,0.0
1980-01-25 00:00:00-05:00,0.16322793066501617,0.166075203591272,0.16322793066501617,0.16322793066501617,416470,0.0,0.0
1980-01-28 00:00:00-05:00,0.16322808317459545,0.16512600112135592,0.15943224728107452,0.15943224728107452,715474,0.0,0.0
1980-01-29 00:00:00-05:00,0.16038151156813324,0.16512589256889287,0.16038151156813324,0.16133005917072296,1067871,0.0,0.0
1980-01-30 00:00:00-05:00,0.15943225564716085,0.15943225564716085,0.15373851358890533,0.15373851358890533,982441,0.0,0.0
1980-01-31 00:00:00-05:00,0.15658497169451174,0.16417745289519844,0.15658497169451174,0.15943224728107452,1206694,0.0,0.0
1980-02-01 00:00:00-05:00,0.16038146715164892,0.166075203591272,0.16038146715164892,0.16322793066501617,1121265,0.0,0.0
1980-02-04 00:00:00-05:00,0.16322801808760082,0.16702385246753693,0.16322801808760082,0.16702385246753693,875654,0.0,0.0
1980-02-05 00:00:00-05:00,0.1670237739271154,0.17176896333694458,0.165125857629614,0.17176896333694458,501899,0.0,0.0
1980-02-06 00:00:00-05:00,0.17176900398062664,0.1736669207272098,0.1689217301945819,0.1727183610200882,822261,0.0,0.0
1980-02-07 00:00:00-05:00,0.17082052221412822,0.17082052221412822,0.16797323524951935,0.16797323524951935,662080,0.0,0.0
1980-02-08 00:00:00-05:00,0.16702376301195782,0.16702376301195782,0.16322793066501617,0.16322793066501617,245610,0.0,0.0
1980-02-11 00:00:00-05:00,0.1632279596587674,0.16702379267995288,0.15943212663758197,0.162279412150383,662080,0.0,0.0
1980-02-12 00:00:00-05:00,0.16227948548569004,0.16702386815928177,0.15943219868617894,0.16417740285396576,1142622,0.0,0.0
1980-02-13 00:00:00-05:00,0.16417729949859056,0.16702376301195782,0.16227938332511974,0.16322793066501617,1046514,0.0,0.0
1980-02-14 00:00:00-05:00,0.16322808317459545,0.16417745289519844,0.15943224728107452,0.15943224728107452,608687,0.0,0.0
1980-02-15 00:00:00-05:00,0.159432268978859,0.16133018718391487,0.15373852644449376,0.1565849930047989,832939,0.0,0.0
1980-02-19 00:00:00-05:00,0.1565849930047989,0.15753436285460545,0.15278915659468717,0.1565849930047989,266968,0.0,0.0
1980-02-20 00:00:00-05:00,0.1565849030914554,0.1565849030914554,0.15563635528087616,0.15563635528087616,939727,0.0,0.0
1980-02-21 00:00:00-05:00,0.15563643163525762,0.15563643163525762,0.15373851358890533,0.15373851358890533,2424067,0.0,0.0
1980-02-22 00:00:00-05:00,0.15373838388211863,0.15373838388211863,0.14899319410324097,0.14899319410324097,1281445,0.0,0.0
1980-02-25 00:00:00-05:00,0.14899322519229025,0.14994177286587143,0.14614593918361282,0.14804385602474213,886333,0.0,0.0
1980-02-26 00:00:00-05:00,0.14804389952717362,0.1499418169260025,0.14614598212834473,0.1499418169260025,939727,0.0,0.0
