Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-05-26 00:00:00-04:00,10.559455837424718,10.866470771663547,10.336171522956004,10.745525360107422,6394800,0.0,0.0
2011-05-27 00:00:00-04:00,10.699008245129532,10.792043454334811,10.559456318571124,10.680400848388672,728600,0.0,0.0
2011-05-31 00:00:00-04:00,10.764131609397644,11.071146536239189,10.65248989847794,10.97811222076416,824400,0.0,0.0
2011-06-01 00:00:00-04:00,10.86647211029091,10.968810138560926,10.764133194771315,10.782740592956543,521700,0.0,0.0
2011-06-02 00:00:00-04:00,10.717616233601088,11.164183133043021,10.6804014380647,11.071147918701172,497000,0.0,0.0
2011-06-03 00:00:00-04:00,10.940900731871107,11.164184202991013,10.745527472828778,11.126970291137695,427100,0.0,0.0
2011-06-06 00:00:00-04:00,10.996721176202447,11.257219446903264,10.940900751944877,11.15488052368164,851900,0.0,0.0
2011-06-07 00:00:00-04:00,11.247914875227867,11.350252903267107,10.912988806645668,11.182790756225586,348000,0.0,0.0
2011-06-08 00:00:00-04:00,11.285129178280604,11.350253299556668,11.071148528409863,11.247915267944336,412500,0.0,0.0
2011-06-09 00:00:00-04:00,11.313039173400647,11.350253083026981,11.117665926049996,11.322342872619629,186500,0.0,0.0
2011-06-10 00:00:00-04:00,11.350253540315546,11.350253540315546,10.8478652964946,11.201397895812988,371300,0.0,0.0
2011-06-13 00:00:00-04:00,11.12696878041888,11.322342012935204,11.024630758529195,11.192092895507812,259100,0.0,0.0
2011-06-14 00:00:00-04:00,11.257219796631642,11.322343922705235,11.108363257071082,11.1641845703125,136500,0.0,0.0
2011-06-15 00:00:00-04:00,11.136274357316628,11.238612396467943,10.801348252367461,11.1641845703125,197700,0.0,0.0
2011-06-16 00:00:00-04:00,11.08975694659863,11.16418477411274,10.931597591318724,11.061846733093262,210800,0.0,0.0
2011-06-17 00:00:00-04:00,11.164183133043021,11.164183133043021,10.950203382206151,11.071147918701172,371400,0.0,0.0
2011-06-20 00:00:00-04:00,11.099060444238907,11.1641845703125,10.931597391764324,11.1641845703125,181200,0.0,0.0
2011-06-21 00:00:00-04:00,11.164184330284398,11.266522367235462,11.0711491059655,11.210701942443848,269800,0.0,0.0
2011-06-22 00:00:00-04:00,11.285128106134453,11.285128106134453,11.089754873618128,11.192092895507812,399300,0.0,0.0
2011-06-23 00:00:00-04:00,11.09906020561096,11.210701942443848,10.978114768896255,11.210701942443848,352700,0.0,0.0
2011-06-24 00:00:00-04:00,11.17348827039435,11.257219796631642,10.736224126293868,11.1641845703125,3030800,0.0,0.0
2011-06-27 00:00:00-04:00,11.043239130997488,11.1641845703125,10.922293691682475,11.1641845703125,408500,0.0,0.0
2011-06-28 00:00:00-04:00,10.922291337699647,11.45259059382866,10.922291337699647,11.443286895751953,622400,0.0,0.0
2011-06-29 00:00:00-04:00,11.415377268800905,11.471197685598485,11.11766512596554,11.406073570251465,428900,0.0,0.0
2011-06-30 00:00:00-04:00,11.35955748287524,11.35955748287524,10.950204451737688,11.15488052368164,244000,0.0,0.0
2011-07-01 00:00:00-04:00,11.238611317645251,11.60144760076072,11.201397408139787,11.536322593688965,314700,0.0,0.0
2011-07-05 00:00:00-04:00,11.68517843864305,11.806122972057162,11.210700454635553,11.30373477935791,331500,0.0,0.0
2011-07-06 00:00:00-04:00,11.406075063266634,12.429458081924954,11.406075063266634,12.252692222595215,1138000,0.0,0.0
2011-07-07 00:00:00-04:00,12.289906718085726,12.38294194567747,11.824732354626388,12.001498222351074,476000,0.0,0.0
2011-07-08 00:00:00-04:00,11.815427859197602,12.93184607891122,11.685179614034949,12.755080223083496,402600,0.0,0.0
2011-07-11 00:00:00-04:00,12.689954713722091,12.689954713722091,12.103835012793445,12.475974082946777,324400,0.0,0.0
2011-07-12 00:00:00-04:00,12.364331927271081,13.248162853254064,12.364331927271081,12.596919059753418,379900,0.0,0.0
2011-07-13 00:00:00-04:00,12.624829438852654,13.15512871145132,12.541097928060784,13.108611106872559,243200,0.0,0.0
2011-07-14 00:00:00-04:00,13.080699918844855,13.424928747334267,12.931843417897227,13.294679641723633,275700,0.0,0.0
2011-07-15 00:00:00-04:00,13.285378694708594,13.424931526881254,12.91323958341409,13.238861083984375,151300,0.0,0.0
2011-07-18 00:00:00-04:00,13.183038913032222,13.183038913032222,12.596919225017261,12.708560943603516,119800,0.0,0.0
2011-07-19 00:00:00-04:00,12.717865442002871,13.090004527367066,12.717865442002871,13.024880409240723,347400,0.0,0.0
2011-07-20 00:00:00-04:00,13.024880215588793,13.024880215588793,12.336422474276134,12.457367897033691,114200,0.0,0.0
2011-07-21 00:00:00-04:00,12.457368134795638,12.922542437087863,12.150353166262734,12.838810920715332,140300,0.0,0.0
2011-07-22 00:00:00-04:00,12.866720428672004,12.866720428672004,11.92706817635045,12.578312873840332,167600,0.0,0.0
2011-07-25 00:00:00-04:00,12.53179600623406,12.53179600623406,11.908462367493975,12.224781036376953,107800,0.0,0.0
2011-07-26 00:00:00-04:00,12.085228349253853,12.187567265195304,11.47119840260348,11.880552291870117,226500,0.0,0.0
2011-07-27 00:00:00-04:00,11.861944385699081,11.871248084431677,11.17348664997879,11.75960636138916,184000,0.0,0.0
2011-07-28 00:00:00-04:00,13.024879951561411,13.024879951561411,12.14104898944108,12.317814826965332,602400,0.0,0.0
2011-07-29 00:00:00-04:00,12.131745451992643,12.345726086837944,11.638660952848452,12.187566757202148,144700,0.0,0.0
2011-08-01 00:00:00-04:00,12.410851683849339,12.438761896158319,12.094532986848735,12.122443199157715,154500,0.0,0.0
2011-08-02 00:00:00-04:00,11.964282776535468,12.37363666081482,11.861944749090418,12.038710594177246,214100,0.0,0.0
2011-08-03 00:00:00-04:00,12.001496171896058,12.373636131433248,11.722392311305084,12.317814826965332,307600,0.0,0.0
2011-08-04 00:00:00-04:00,11.768910039265634,12.699258687025752,11.527020065157709,11.731696128845215,236100,0.0,0.0
2011-08-05 00:00:00-04:00,11.834035047938578,12.420154802497406,11.182791171956419,11.731696128845215,231900,0.0,0.0
2011-08-08 00:00:00-04:00,11.368858558655619,11.536320680026542,10.457116596138507,10.522241592407227,338800,0.0,0.0
2011-08-09 00:00:00-04:00,10.773435618471147,11.071146856194177,10.289654857171222,10.801345825195312,250800,0.0,0.0
2011-08-10 00:00:00-04:00,10.652490219796295,11.164182075716532,10.057067743597745,10.215226173400879,220400,0.0,0.0
2011-08-11 00:00:00-04:00,10.457118644161438,11.210701443292558,10.308263001678652,11.08975601196289,193800,0.0,0.0
2011-08-12 00:00:00-04:00,11.145576008285937,11.545626197605742,10.531546062887825,10.810650825500488,131900,0.0,0.0
2011-08-15 00:00:00-04:00,10.922292887064796,11.33164678801334,10.680402026254258,11.247915267944336,68200,0.0,0.0
2011-08-16 00:00:00-04:00,11.16418222585382,11.638660183392485,10.708311664571333,11.285127639770508,105700,0.0,0.0
2011-08-17 00:00:00-04:00,11.35955763218339,11.53632349432194,10.401298722169871,11.266522407531738,100300,0.0,0.0
2011-08-18 00:00:00-04:00,11.024631280348482,11.024631280348482,10.112889189701097,10.243138313293457,268600,0.0,0.0
2011-08-19 00:00:00-04:00,10.094283656008646,10.317567128991872,9.536074086300925,9.815178871154785,318400,0.0,0.0
2011-08-22 00:00:00-04:00,10.010551285992541,10.196620831090073,9.470949161584912,9.712839126586914,408600,0.0,0.0
2011-08-23 00:00:00-04:00,9.768657666570398,10.847861609679235,9.768657666570398,10.829255104064941,253100,0.0,0.0
2011-08-24 00:00:00-04:00,10.764133291341931,11.117665874786773,10.084979221980497,11.080451965332031,160000,0.0,0.0
2011-08-25 00:00:00-04:00,11.108361358647304,11.136272454122834,10.485028642935722,10.764132499694824,102600,0.0,0.0
2011-08-26 00:00:00-04:00,10.736224016065615,11.303736406486664,10.605974878006013,11.29443359375,94900,0.0,0.0
2011-08-29 00:00:00-04:00,11.387467319393217,11.787517524792117,11.387467319393217,11.57353687286377,83000,0.0,0.0
2011-08-30 00:00:00-04:00,11.471198020533583,11.982889921449223,11.164183057434109,11.229307174682617,92300,0.0,0.0
2011-08-31 00:00:00-04:00,11.30373438137688,11.378162193434132,10.912987924451553,11.23861026763916,105000,0.0,0.0
2011-09-01 00:00:00-04:00,11.275825586761503,11.675875792140912,11.07114863432906,11.117666244506836,138400,0.0,0.0
2011-09-02 00:00:00-04:00,10.912987104381557,10.98741579809528,10.596669370533078,10.922290802001953,94600,0.0,0.0
2011-09-06 00:00:00-04:00,10.596670838909827,11.313038797207744,10.596670838909827,10.857168197631836,90100,0.0,0.0
2011-09-07 00:00:00-04:00,11.024631522565652,11.313039098446508,10.912988907176741,11.052541732788086,89100,0.0,0.0
2011-09-08 00:00:00-04:00,10.97811236374789,11.00602257002897,10.671097432907649,10.689703941345215,52600,0.0,0.0
2011-09-09 00:00:00-04:00,10.605974175704924,10.754830703880275,10.44781483540892,10.57806396484375,69500,0.0,0.0
2011-09-12 00:00:00-04:00,10.429207080066906,10.764132232204606,10.298957966166384,10.382689476013184,80200,0.0,0.0
2011-09-13 00:00:00-04:00,10.429205653913233,10.773434457239615,10.308260254812172,10.661792755126953,143400,0.0,0.0
2011-09-14 00:00:00-04:00,10.671098415561566,11.545625686645508,10.475725179104048,11.545625686645508,147700,0.0,0.0
2011-09-15 00:00:00-04:00,11.53632252202107,11.964282922300054,11.015327792181182,11.880552291870117,135500,0.0,0.0
2011-09-16 00:00:00-04:00,11.945676411287707,11.954980110418672,11.545626221152036,11.880552291870117,226300,0.0,0.0
2011-09-19 00:00:00-04:00,11.72239231594978,11.72239231594978,11.340948657641878,11.675874710083008,53100,0.0,0.0
2011-09-20 00:00:00-04:00,11.73169621455455,11.73169621455455,11.033934723636762,11.117666244506836,89700,0.0,0.0
2011-09-21 00:00:00-04:00,11.015327035477444,11.38746610265593,10.717615781734656,10.764132499694824,182500,0.0,0.0
2011-09-22 00:00:00-04:00,10.485029131137914,10.866471914568917,9.982640036180516,10.457118034362793,267000,0.0,0.0
2011-09-23 00:00:00-04:00,10.522241734114399,10.912987280741836,10.122191602466756,10.819952964782715,54100,0.0,0.0
2011-09-26 00:00:00-04:00,10.838561088417192,11.080451943010521,10.298958958785668,11.052541732788086,81400,0.0,0.0
2011-09-27 00:00:00-04:00,11.220004864842176,11.750303299864084,10.950203797712659,11.350253105163574,111200,0.0,0.0
2011-09-28 00:00:00-04:00,11.313037846905287,11.461893467956752,11.006022906674264,11.285127639770508,84200,0.0,0.0
2011-09-29 00:00:00-04:00,11.536322097006673,11.861944456597403,11.164183017974027,11.843337059020996,105500,0.0,0.0
2011-09-30 00:00:00-04:00,11.703785153934586,11.843337087090184,11.294432166028491,11.62935733795166,83600,0.0,0.0
2011-10-03 00:00:00-04:00,11.480502858749885,11.480502858749885,10.62458200175316,10.885079383850098,178100,0.0,0.0
2011-10-04 00:00:00-04:00,10.857168606633422,11.601447689697974,10.652491659159512,11.564233779907227,180000,0.0,0.0
2011-10-05 00:00:00-04:00,11.592143402486347,11.936372272403933,11.043237595476029,11.843337059020996,76300,0.0,0.0
